id_geral,id_ato,id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,texto,estado_ent,x_tsne,y_tsne,x_umap,y_umap
3517828820143403199,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,fundamento_legal,3199,anotador_coringa,"artigo 40, 19 da Constituicao da Republica Federativa do 
Brasil, na redacao dada pela Emenda Constitucional no 41, de 31/12/2003",nao_confirmado,5.697168,-22.953367,-28.64887046813965,1.8720371723175049
3517828820143403194,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,fundamento_legal,3194,anotador_coringa,"artigo 40, 19 da Constituicao da Republica Federativa do 
Brasil, na redacao dada pela Emenda Constitucional no 41, de 31/12/2003",nao_confirmado,5.8417616,-23.143978,-28.983736038208008,1.5452790260314941
3517828820143403225,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3225,anotador_coringa,05/06/2014,nao_confirmado,-19.170391,7.988392,-27.687862396240234,4.1123247146606445
3517828820143403137,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3137,anotador_coringa,61.242-1,nao_confirmado,-19.95619,8.955692,-27.389291763305664,4.093071937561035
3517828820143403158,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3158,anotador_coringa,LAURA ALVES DE LIMA,nao_confirmado,-8.497474,5.6383495,-31.85456085205078,8.368663787841797
3517828820143403182,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3182,anotador_coringa,474.000184/2014,nao_confirmado,-17.995747,7.208563,-27.04340362548828,3.5462563037872314
3517828820143403203,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,fundamento_legal,3203,anotador_coringa,"artigo 40, 19 da Cons-
tituicao da Republica Federativa do Brasil, na redacao dada pela Emenda Constitucional no 41, 
de 31/12/2003",nao_confirmado,5.6701493,-22.822563,-28.63182258605957,1.7180707454681396
3517828820143403226,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3226,anotador_coringa,02/05/2014,nao_confirmado,-2.4733677,-20.603819,-26.703670501708984,8.472406387329102
3517828820143403138,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3138,anotador_coringa,61.613-3,nao_confirmado,-17.201946,8.920828,-27.18997573852539,5.683545112609863
3517828820143403157,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3157,anotador_coringa,MARIA EUNICE DIS DA SILVA,nao_confirmado,-6.591143,9.558001,-30.44029426574707,8.317532539367676
3517828820143403183,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3183,anotador_coringa,473.000280/2014,nao_confirmado,-19.56367,10.362044,-26.919992446899414,4.208402633666992
3517828820143403139,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3139,anotador_coringa,61.671-0,nao_confirmado,-18.160646,8.428359,-27.106332778930664,3.7044079303741455
3517828820143403156,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3156,anotador_coringa,JOSINETH RIBEIRO,nao_confirmado,3.6315584,3.322098,-31.90306854248047,7.95302152633667
3517828820143403184,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3184,anotador_coringa,080.003482/2014,nao_confirmado,-17.07137,7.755804,-26.41440773010254,4.236130714416504
3517828820143403201,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,fundamento_legal,3201,anotador_coringa,"artigo 40, 19 da Constitui-
cao da Republica Federativa do Brasil, na redacao dada pela Emenda Constitucional no 41, de 
31/12/2003",nao_confirmado,5.669307,-22.795393,-28.992725372314453,1.817946434020996
3517828820143403228,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3228,anotador_coringa,27/04/2014,nao_confirmado,-23.202564,17.459478,-31.200420379638672,4.003835201263428
3517828820143403140,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3140,anotador_coringa,62.920-0,nao_confirmado,-16.100069,7.65082,-26.992321014404297,5.381988525390625
3517828820143403155,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3155,anotador_coringa,"JORGETE DO ROSARIO BRAGA DOS SAN-
TOS",nao_confirmado,-13.241431,11.300346,-30.899457931518555,8.09571647644043
3517828820143403185,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3185,anotador_coringa,463.000437/2014,nao_confirmado,-15.639831,6.7625713,-26.66412925720215,3.0573318004608154
3517828820143403200,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,fundamento_legal,3200,anotador_coringa,"artigo 40, 19 da Constituicao da Republica Federativa 
do Brasil, na redacao dada pela Emenda Constitucional no 41, de 31/12/2003",nao_confirmado,5.7225995,-22.574389,-28.80938148498535,1.5745805501937866
3517828820143403197,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,fundamento_legal,3197,anotador_coringa,"artigo 40, 19 da Constituicao da Republica Federativa 
do Brasil, na redacao dada pela Emenda Constitucional no 41, de 31/12/2003",nao_confirmado,5.795087,-22.465244,-28.771987915039062,1.594315767288208
3517828820143403229,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3229,anotador_coringa,27/04/2014 A 08/06/2014,nao_confirmado,-23.205996,17.477657,-31.29732322692871,3.7651376724243164
3517828820143403141,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3141,anotador_coringa,65.032-3,nao_confirmado,-16.223192,9.659505,-26.736783981323242,4.404343605041504
3517828820143403154,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3154,anotador_coringa,SUELY MARY TABOSA MENDONCA VIDAL,nao_confirmado,-6.460454,4.9203053,-29.12275505065918,6.435112953186035
3517828820143403186,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3186,anotador_coringa,468.000236/2014,nao_confirmado,-17.488726,9.97021,-27.109521865844727,4.192139625549316
3517828820143403230,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3230,anotador_coringa,29/06/2014,nao_confirmado,-16.002018,10.630656,-27.01840591430664,5.178127288818359
3517828820143403142,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3142,anotador_coringa,65.969-X,nao_confirmado,-19.300493,11.905358,-27.307031631469727,4.927786350250244
3517828820143403153,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3153,anotador_coringa,MARIA DE FATIMA SOUSA LIMA,nao_confirmado,-7.0259414,10.590389,-30.620668411254883,7.520319938659668
3517828820143403187,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3187,anotador_coringa,080.003461/2014,nao_confirmado,-18.432993,13.101099,-27.10511589050293,4.899780750274658
3517828820143403198,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,fundamento_legal,3198,anotador_coringa,"artigo 40, 
19 da Constituicao da Republica Federativa do Brasil, na redacao dada pela Emenda Consti-
tucional no 41, de 31/12/2003",nao_confirmado,5.839515,-22.4062,-28.7436466217041,1.5165512561798096
3517828820143403231,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3231,anotador_coringa,18/05/2014,nao_confirmado,1.3956946,-2.843971,-30.885839462280273,4.932064056396484
3517828820143403143,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3143,anotador_coringa,66.015-9,nao_confirmado,-17.40011,13.845409,-26.775863647460938,4.634978771209717
3517828820143403152,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3152,anotador_coringa,"MARIA IVONE OLIVEIRA 
JOSE",nao_confirmado,-9.582969,12.536953,-30.23914909362793,8.237783432006836
3517828820143403188,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3188,anotador_coringa,080.003987/2014,nao_confirmado,-16.246082,14.20196,-27.372968673706055,4.76483678817749
3517828820143403232,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3232,anotador_coringa,28/02/2014 a 19/05/2014,nao_confirmado,-5.795601,0.7353253,-26.198617935180664,6.68551778793335
3517828820143403144,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3144,anotador_coringa,66.028-0,nao_confirmado,-16.897058,16.476908,-26.854476928710938,6.3679375648498535
3517828820143403151,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3151,anotador_coringa,ANA LUCIA MARQUES,nao_confirmado,-4.5105014,10.074207,-27.582326889038086,7.272678375244141
3517828820143403189,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3189,anotador_coringa,080.003974/2014,nao_confirmado,-3.6049418,12.991466,-27.352161407470703,6.294053554534912
3517828820143403233,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3233,anotador_coringa,28/02/2014 a 08/06/2014,nao_confirmado,-5.8652077,0.75508684,-27.66721534729004,6.184898376464844
3517828820143403145,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3145,anotador_coringa,66.361-1,nao_confirmado,-3.517021,11.977712,-26.923551559448242,3.603647470474243
3517828820143403150,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3150,anotador_coringa,NORMA APARECIDA DE OLIVEIRA,nao_confirmado,-7.840326,4.725031,-31.411853790283203,8.074088096618652
3517828820143403190,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3190,anotador_coringa,462.000428/2014,nao_confirmado,-1.7489752,-1.6481582,-27.17471694946289,5.2850141525268555
3517828820143403234,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3234,anotador_coringa,24/03/2014,nao_confirmado,-2.1263936,0.20155546,-26.840383529663086,4.761068820953369
3517828820143403146,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3146,anotador_coringa,69.655-2,nao_confirmado,-1.5816214,-0.046232864,-26.401535034179688,3.998861074447632
3517828820143403149,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3149,anotador_coringa,JAIRA GONZAGA DO ROSARIO,nao_confirmado,-18.360388,10.8073845,-28.13511848449707,6.007287979125977
3517828820143403191,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3191,anotador_coringa,080.004076/2014,nao_confirmado,-0.8967478,-0.5425587,-26.582914352416992,4.68117618560791
3517828820143403235,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3235,anotador_coringa,30/04/2014,nao_confirmado,-2.2056088,1.0864934,-26.79808807373047,5.675999164581299
3517828820143403147,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,matricula,3147,anotador_coringa,66.734-X,nao_confirmado,-3.5781782,1.8994823,-26.617660522460938,4.7895684242248535
3517828820143403148,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,nome,3148,anotador_coringa,VALERIA DO CARMO LEITE DE ANDRADE BARBOSA,nao_confirmado,-2.3296027,5.7748384,-31.12251091003418,8.728779792785645
3517828820143403192,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,processo_SEI,3192,anotador_coringa,474.001142/2012,nao_confirmado,-2.2056088,1.0864934,-26.588048934936523,4.717997074127197
3517828820143403236,35_178.28.8.2014R340,35_178.28.8.2014,Ato_Abono_Permanencia,R340,eduardo_moura,vigencia,3236,anotador_coringa,"10/07/2013 
a 21/05/2014",nao_confirmado,-20.466675,11.34044,-26.897581100463867,4.9197998046875
3517828820143413268,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,Ato_Abono_Permanencia,3268,anotador_coringa,"CONCEDER, nos termos do artigo 114 da Lei Complementar no 840, de 23 de dezembro de 2011, 
ABONO DE PERMANENCIA aos servidores abaixo relacionados, observando-se a seguinte 
ordem: matricula, nome, processo, fundamentacao legal e vigencia. 
23.465-6, MARIANA AMELIA ROSA, 080.003531/2014, nos termos do artigo 40,  19 da 
Constituicao da Republica Federativa do Brasil, na redacao dada pela Emenda Constitucional no 
41, de 31/12/2003, a contar de 30/05/2014; 24.010-9, WALNICEA DE MORAES TEIXEIRA, 
080.004722/2014, nos termos do artigo 40,  19 da Constituicao da Republica Federativa do 
Brasil, na redacao dada pela Emenda Constitucional no 41, de 31/12/2003, a contar de 22/08/2014; 
24.409-0, ROSANGELA MARY DELPHINO, 080.004488/2014, nos termos do artigo 40,  19 
da Constituicao da Republica Federativa do Brasil, na redacao dada pela Emenda Constitucional 
no 41, de 31/12/2003, a contar de 18/03/2014; 24.425-2, ELOISA PRATA LOPES DE MOURA, 
080.005006/2014, nos termos do artigo 40,  19 da Constituicao da Republica Federativa do 
Brasil, na redacao dada pela Emenda Constitucional no 41, de 31/12/2003, a contar de 26/01/2014; 
25.548-3, CARMEN LAURA ANTONIOLO DA SILVA, 080.005094/2014, nos termos do ar-
tigo 2o,  5o da Emenda Constitucional no 41, de 31/12/2003, a contar de 22/10/2013; 25.816-4, 
MARILIA APARECIDA GOMES MUNIZ, 080.004399/2014, nos termos do artigo 40,  19 
da Constituicao da Republica Federativa do Brasil, na redacao dada pela Emenda Constitucio-
nal no 41, de 31/12/2003, a contar de 15/04/2014; 26.533-0, JOSE FERNANDES DA SILVA,",nao_confirmado,7.371001,-22.570824,-28.013986587524414,5.438525676727295
3517828820143413238,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,matricula,3238,anotador_coringa,23.465-6,nao_confirmado,-0.9298371,4.8203564,-26.970029830932617,6.357813835144043
3517828820143413244,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,nome,3244,anotador_coringa,MARIANA AMELIA ROSA,nao_confirmado,-5.6508565,2.8987842,-26.904600143432617,6.680275917053223
3517828820143413250,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,processo_SEI,3250,anotador_coringa,080.003531/2014,nao_confirmado,-1.7482216,9.469701,-27.166831970214844,6.500594615936279
3517828820143413256,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,fundamento_legal,3256,anotador_coringa,"artigo 40,  19 da 
Constituicao da Republica Federativa do Brasil, na redacao dada pela Emenda Constitucional no 
41, de 31/12/2003",nao_confirmado,5.9006243,-22.335894,-28.806034088134766,2.3223726749420166
3517828820143413267,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,vigencia,3267,anotador_coringa,30/05/2014,nao_confirmado,-1.7482216,9.469701,-27.104347229003906,6.590729713439941
3517828820143413239,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,matricula,3239,anotador_coringa,24.010-9,nao_confirmado,-1.7482216,9.469701,-27.12778663635254,6.336566925048828
3517828820143413245,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,nome,3245,anotador_coringa,WALNICEA DE MORAES TEIXEIRA,nao_confirmado,-3.7632368,4.3139873,-27.692100524902344,6.791285514831543
3517828820143413251,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,processo_SEI,3251,anotador_coringa,080.004722/2014,nao_confirmado,-2.5671744,1.866018,-27.589801788330078,6.455654144287109
3517828820143413257,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,fundamento_legal,3257,anotador_coringa,"artigo 40,  19 da Constituicao da Republica Federativa do 
Brasil, na redacao dada pela Emenda Constitucional no 41, de 31/12/2003",nao_confirmado,6.3530684,-22.275173,-29.001611709594727,2.6630895137786865
3517828820143413259,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,fundamento_legal,3259,anotador_coringa,"artigo 40,  19 da Constituicao da Republica Federativa do 
Brasil, na redacao dada pela Emenda Constitucional no 41, de 31/12/2003",nao_confirmado,6.3530684,-22.275173,-28.748409271240234,2.411262035369873
3517828820143413266,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,vigencia,3266,anotador_coringa,22/08/2014,nao_confirmado,0.49591488,7.748977,-27.3718204498291,6.6895928382873535
3517828820143413240,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,matricula,3240,anotador_coringa,24.409-0,nao_confirmado,1.0258102,6.3006434,-27.131315231323242,6.629705905914307
3517828820143413246,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,nome,3246,anotador_coringa,ROSANGELA MARY DELPHINO,nao_confirmado,-6.7933435,4.8317842,-27.672027587890625,6.791749954223633
3517828820143413252,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,processo_SEI,3252,anotador_coringa,080.004488/2014,nao_confirmado,-2.1198492,4.6654716,-27.55624771118164,6.781269550323486
3517828820143413258,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,fundamento_legal,3258,anotador_coringa,"artigo 40,  19 
da Constituicao da Republica Federativa do Brasil, na redacao dada pela Emenda Constitucional 
no 41, de 31/12/2003",nao_confirmado,6.2870874,-22.239725,-28.963233947753906,2.5609827041625977
3517828820143413265,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,vigencia,3265,anotador_coringa,18/03/2014,nao_confirmado,1.442846,2.262049,-27.202592849731445,7.61895751953125
3517828820143413241,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,matricula,3241,anotador_coringa,24.425-2,nao_confirmado,-2.1198492,4.6654716,-27.413776397705078,7.100523948669434
3517828820143413247,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,nome,3247,anotador_coringa,ELOISA PRATA LOPES DE MOURA,nao_confirmado,-13.073016,19.187653,-26.936809539794922,7.481058597564697
3517828820143413253,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,processo_SEI,3253,anotador_coringa,080.005006/2014,nao_confirmado,-1.8285822,2.473557,-27.669084548950195,6.622486591339111
3517828820143413264,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,vigencia,3264,anotador_coringa,26/01/2014,nao_confirmado,-1.8285822,2.473557,-28.85591697692871,6.031174659729004
3517828820143413242,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,matricula,3242,anotador_coringa,25.548-3,nao_confirmado,0.99650365,3.6737375,-29.853778839111328,5.566114902496338
3517828820143413248,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,nome,3248,anotador_coringa,CARMEN LAURA ANTONIOLO DA SILVA,nao_confirmado,-8.029992,6.4840355,-30.386266708374023,8.730639457702637
3517828820143413254,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,processo_SEI,3254,anotador_coringa,080.005094/2014,nao_confirmado,0.99650365,3.6737375,-29.004655838012695,6.012521266937256
3517828820143413260,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,fundamento_legal,3260,anotador_coringa,"ar-
tigo 2o,  5o da Emenda Constitucional no 41, de 31/12/2003",nao_confirmado,6.759973,-24.953764,-29.97518539428711,2.8235654830932617
3517828820143413263,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,vigencia,3263,anotador_coringa,22/10/2013,nao_confirmado,0.60413206,1.7286546,-28.532264709472656,5.16578483581543
3517828820143413243,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,matricula,3243,anotador_coringa,25.816-4,nao_confirmado,0.60413206,1.7286546,-28.173973083496094,5.626430511474609
3517828820143413249,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,nome,3249,anotador_coringa,MARILIA APARECIDA GOMES MUNIZ,nao_confirmado,-8.175061,9.7949915,-30.771278381347656,8.022725105285645
3517828820143413255,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,processo_SEI,3255,anotador_coringa,080.004399/2014,nao_confirmado,0.23202167,2.7712247,-28.232263565063477,5.381248950958252
3517828820143413261,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,fundamento_legal,3261,anotador_coringa,"artigo 40,  19 
da Constituicao da Republica Federativa do Brasil, na redacao dada pela Emenda Constitucio-
nal no 41, de 31/12/2003",nao_confirmado,6.2573285,-22.230392,-29.043987274169922,1.959140658378601
3517828820143413262,35_178.28.8.2014R341,35_178.28.8.2014,Ato_Abono_Permanencia,R341,eduardo_moura,vigencia,3262,anotador_coringa,15/04/2014,nao_confirmado,0.23202167,2.7712247,-28.64853286743164,4.374628067016602
35178288201437622222,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,nome,22222,vinicius_borges,LILIAN LY GUIMARAES DE CARVALHO MULLER,nao_confirmado,-4.6706595,4.0480337,-29.828384399414062,6.154345989227295
35178288201437622231,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,matricula,22231,vinicius_borges,49.518-2,nao_confirmado,0.797221,7.1218367,-29.128164291381836,5.651608467102051
35178288201437622233,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,lotacao,22233,vinicius_borges,Secretaria de Estado de Educacao do Distrito Federal,nao_confirmado,20.856367,10.57444,-38.68461608886719,11.262487411499023
35178288201437622238,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,tipo_documento,22238,vinicius_borges,Portaria,nao_confirmado,-11.397454,25.441368,-31.053251266479492,4.062828540802002
35178288201437622243,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,data_documento,22243,vinicius_borges,28/03/2014,nao_confirmado,1.7827853,6.526376,-28.29703140258789,5.543489933013916
35178288201437622252,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,numero_dodf,22252,vinicius_borges,64,nao_confirmado,3.7915065,-0.49649912,-31.581737518310547,3.392132043838501
35178288201437622253,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,data_dodf,22253,vinicius_borges,31/03/2014,nao_confirmado,-4.655344,-16.60771,-31.60264015197754,3.9089488983154297
35178288201437622258,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,pagina_dodf,22258,vinicius_borges,37,nao_confirmado,-23.22722,-19.326159,-33.575836181640625,7.140069961547852
35178288201437622263,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,tipo_ato,22263,vinicius_borges,concedeu,nao_confirmado,6.6670957,-33.30125,-30.19416618347168,2.1503446102142334
35178288201437622269,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,informacao_corrigida,22269,vinicius_borges,"...Servente, 01/03/1990 a 31/03/1990, 31 dias para aposentadoria; 
Professor, 01/04/1990 a 04/02/1993, 1.041 dias para aposentadoria...",nao_confirmado,-1.5231531,15.8445215,-32.4993896484375,4.687870979309082
35178288201437622277,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,informacao_errada,22277,vinicius_borges,"...Servente, 01/03/1990 a 04/02/1993, 1.072 dias para apo-
sentadoria...",nao_confirmado,-1.5492741,15.78355,-32.39531326293945,4.6159515380859375
35178288201437622278,35_178.28.8.2014R376,35_178.28.8.2014,Ato_Retificacao_Efetivo,R376,vinicius_borges,Ato_Retificacao_Efetivo,22278,vinicius_borges,"Na Portaria de 28/03/2014, da Secretaria de Estado de Educacao do Distrito Federal, publicada 
no DODF no 64, de 31/03/2014, pagina 37, que concedeu a averbacao de tempo de servico 
a LILIAN LY GUIMARAES DE CARVALHO MULLER, matricula 49.518-2, processo no 
080.001388/2014, ONDE SE LE: ...Servente, 01/03/1990 a 04/02/1993, 1.072 dias para apo-
sentadoria..., LEIA-SE: ...Servente, 01/03/1990 a 31/03/1990, 31 dias para aposentadoria; 
Professor, 01/04/1990 a 04/02/1993, 1.041 dias para aposentadoria....",nao_confirmado,-1.512748,15.874406,-31.879119873046875,5.033981800079346
35178288201437722223,35_178.28.8.2014R377,35_178.28.8.2014,Ato_Retificacao_Efetivo,R377,vinicius_borges,nome,22223,vinicius_borges,LEIA RESENDE CAETANO,nao_confirmado,-14.895955,19.072807,-29.29973793029785,4.337925434112549
35178288201437722232,35_178.28.8.2014R377,35_178.28.8.2014,Ato_Retificacao_Efetivo,R377,vinicius_borges,matricula,22232,vinicius_borges,35.343-4,nao_confirmado,-15.840057,21.861471,-30.33814239501953,3.61000657081604
35178288201437722230,35_178.28.8.2014R377,35_178.28.8.2014,Ato_Retificacao_Efetivo,R377,vinicius_borges,matricula,22230,vinicius_borges,35.343-4,nao_confirmado,-15.840037,21.861385,-30.731422424316406,3.7574331760406494
35178288201437722234,35_178.28.8.2014R377,35_178.28.8.2014,Ato_Retificacao_Efetivo,R377,vinicius_borges,lotacao,22234,vinicius_borges,Secretaria de Estado de Educacao do Distrito Federal,nao_confirmado,20.803038,10.885843,-37.83709716796875,11.869401931762695
35178288201437722239,35_178.28.8.2014R377,35_178.28.8.2014,Ato_Retificacao_Efetivo,R377,vinicius_borges,tipo_documento,22239,vinicius_borges,Ordem de Servico,nao_confirmado,-2.278934,30.654768,-31.019624710083008,0.43078315258026123
