x_tsne,y_tsne,x_umap,y_umap,cod,documento,id,anotador,tipo,conteudo
-11.129496,-15.44972,13.816145,15.318223,21171332862013,17_133.28.6.2013,R21,khalil_carsten,Ato_Substituicao,"['DESIGNAR JORGE ALEXANDRE SILVA DE SOUZA, matricula 172.420-7, para subs-\ntituir ADAILTON NUNES DA CONCEICAO COSTA, matricula 104.457-5, no cargo \nde Chefe de Plantao da Unidade de Atendimento Inicial, da Subsecretaria do Sistema \nSocioeducativo da Secretaria de Estado da Crianca do Distrito Federal, DFG-08, no \nperiodo de 17/07/2013 a 31/07/2013, por motivo de ferias regulares']"
-5.13906,-8.253554,8.785982,7.0720916,22171332862013,17_133.28.6.2013,R22,khalil_carsten,Ato_Substituicao,"['DESIGNAR WES-\nLEY CHARLLES FERNANDES DE SOUSA, matricula 195.035-5, para substituir ANDRE \nRICARDO OLIVEIRA DE SOUZA, matricula 220.770-2, no Cargo de Natureza Especial, \nsimbolo CNE-07, de Diretor de Orcamento e Financas, da Subsecretaria de Administracao \nGeral, da Secretaria de Estado da Crianca do Distrito Federal, no periodo de 08/07/2013 a \n17/07/2013, em razao de ferias regulamentares;']"
-7.6020145,-14.892688,10.231609,5.960306,23171332862013,17_133.28.6.2013,R23,khalil_carsten,Ato_Substituicao,"['DESIGNAR EWERTON DOS SANTOS FERREIRA, matricula 104.482-6, para substituir \nPAULO CESAR SILVA DOS REIS, matricula no 102.988-6, no Cargo de Natureza Especial, \nSimbolo CNE-02, de Corregedor, da Corregedoria, da Secretaria de Estado da Crianca do Distrito \nFederal, no periodo de 01/07/2013 a 10/07/2013, por motivo de ferias regulamentares.']"
-7.882987,-14.578767,10.663057,6.388568,24171332862013,17_133.28.6.2013,R24,khalil_carsten,Ato_Substituicao,"['DESIGNAR JAQUELINE MONTEIRO MENEZES EDUARDO, matricula 172.510-6, para \nsubstituir WESLEY JOAQUIM DA COSTA, matricula no 104.860-0, no cargo em Comissao, \nsimbolo DFG-14, de Gerente, da Gerencia de Instrucao e Procedimento Disciplinar, da Cor-\nregedoria, da Secretaria de Estado da Crianca do Distrito Federal, no periodo de 15/07/2013 a \n24/07/2013, por motivo de ferias regulamentares.']"
-10.817599,-16.665403,15.208407,15.613177,25171332862013,17_133.28.6.2013,R25,khalil_carsten,Ato_Substituicao,"['DESIGNAR TIAGO DEBASTIANI DO C. BRAGA, matricula 173.124-6, para substituir \nLEONARDO GONTIJO RESENDE, matricula no 260.788-2, no cargo de Chefe de Plantao, da \nGerencia de Seguranca, Protecao, Disciplina e Cuidados, da Unidade de Internacao de Planalti-\nna, da Subsecretaria do Sistema Socioeducativo da Secretaria de Estado da Crianca do Distrito \nFederal, no periodo de 01/07/2013 a 30/07/2013, por motivo de ferias regulares.']"
-11.176613,-16.435198,14.746858,15.8073225,26171332862013,17_133.28.6.2013,R26,khalil_carsten,Ato_Substituicao,"['DESIGNAR JOSE DA SILVA MACAMBIRA, matricula 102.625-9, para substituir ISRAEL \nCAVALCANTE DA ROCHA, matricula no 260.864-2, no cargo de Chefe de Plantao, da Geren-\ncia de Seguranca, Protecao, Disciplina e Cuidados, da Unidade de Internacao de Planaltina, da \nSubsecretaria do Sistema Socioeducativo da Secretaria de Estado da Crianca do Distrito Federal, \nDFG-08, no periodo de 13/07/2013 a 22/07/2013, por motivo de ferias regulares.']"
-7.180782,-13.09537,12.770597,8.369785,27171332862013,17_133.28.6.2013,R27,khalil_carsten,Ato_Substituicao,"['RESOLVE: DESIGNAR CAMILA \nCLAUDIA SOUZA COBALCHINI, matricula 221.281-1, para substituir LUIS CARLOS \nMARIANO DE ALMEDIDA, matricula 101.854-X, no Cargo em comissao, Simbolo DFG-14, \nde Gerente da Gerencia de Pagamento, da Diretoria de Gestao de Pessoas, da Subsecretaria de \nAdministracao Geral, da Secretaria de Estado da Crianca do Distrito Federal, no periodo de \n15/07/2013 a 29/07/2013, por motivo de ferias regulamentares.']"
-17.289711,3.6625636,-4.0562286,18.207693,81181191262013,18_119.12.6.2013,R81,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, a pedido, DELMIR MOREIRA DURAES, matricula 1.657.652-7, do Cargo em \nComissao, Simbolo DFA-05, de Assessor Tecnico, da Coordenadoria de Comunicacao para a \nCopa, da Secretaria de Estado Extraordinaria da Copa 2014, da Governadoria do Distrito Federal, \na contar de 3 de junho de 2013.']"
-17.004662,3.7148144,-3.9879527,17.878098,82181191262013,18_119.12.6.2013,R82,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por ter sido nomeada para outro cargo, VANDA ARAUJO DE SOUSA COR-\nDEIRO, matricula 260.939-8, do Cargo em Comissao, Simbolo DFA-14, de Assessor, da Coor-\ndenadoria de Comunicacao para a Copa, da Secretaria de Estado Extraordinaria da Copa 2014, \nda Governadoria do Distrito Federal, a contar de 4 de junho de 2013.']"
-17.338423,5.291529,-2.85195,19.188906,75181191262013,18_119.12.6.2013,R75,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeado para outro cargo, DALTON PARANAGUA NOGUEI-\nRA, matricula 1.657.698-5, do Cargo de Natureza Especial, Simbolo CNE-05, de Diretor, da \nDiretoria de Producao de Conteudo, da Subsecretaria de Novas Midias, da Coordenadoria \nde Comunicacao para a Copa, da Secretaria de Estado Extraordinaria da Copa 2014, da \nGovernadoria do Distrito Federal.']"
-18.12365,4.923931,-3.4670904,19.876492,74181191262013,18_119.12.6.2013,R74,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, a pedido, DEBORA RAQUEL CRUZ FERREIRA, matricula 260.960-6, do \nCargo de Natureza Especial, Simbolo CNE-02, de Subsecretario, da Subsecretaria de Novas \nMidias, da Coordenadoria de Comunicacao para a Copa, da Secretaria de Estado Extraordinaria \nda Copa 2014, da Governadoria do Distrito Federal.']"
-17.576075,5.0897355,-3.1485806,19.336184,21181191262013,18_119.12.6.2013,R21,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR DALTON PARANAGUA NOGUEIRA, matricula 1.657.698-5, para exercer o Cargo \nde Natureza Especial, Simbolo CNE-02, de Subsecretario, da Subsecretaria de Novas Midias, da \nCoordenadoria de Comunicacao para a Copa, da Secretaria de Estado Extraordinaria da Copa \n2014, da Governadoria do Distrito Federal.']"
-17.609482,5.9871297,-2.2297509,19.753424,22181191262013,18_119.12.6.2013,R22,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR NELSON SOUZA AGUIAR MAIA DE SOUSA, matricula 263.631-X, para exercer o \nCargo de Natureza Especial, Simbolo CNE-05, de Diretor, da Diretoria de Producao de Conteudo, \nda Subsecretaria de Novas Midias, da Coordenadoria de Comunicacao para a Copa, da Secretaria \nde Estado Extraordinaria da Copa 2014, da Governadoria do Distrito Federal.']"
-19.114141,5.374895,-3.3486102,21.040394,23181191262013,18_119.12.6.2013,R23,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR AILTON MESQUITA BARROS, matricula 262.922-4, para exercer o Cargo de Na-\ntureza Especial, Simbolo CNE-06, de Gerente, da Gerencia Internacional de Novas Midias, da \nSubsecretaria de Novas Midias, da Coordenadoria de Comunicacao para a Copa, da Secretaria \nde Estado Extraordinaria da Copa 2014, da Governadoria do Distrito Federal.']"
-19.477938,4.9819217,-3.915187,21.197453,24181191262013,18_119.12.6.2013,R24,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR GUILHERME DIEGO BALDI, matricula 262.770-1, para exercer o Cargo em \nComissao, Simbolo CNE-07, de Chefe, do Nucleo Internacional de Novas Midias, da Gerencia \nInternacional de Novas Midias, da Subsecretaria de Novas Midias, da Coordenadoria de Co-\nmunicacao para a Copa, da Secretaria de Estado Extraordinaria da Copa 2014, da Governadoria \ndo Distrito Federal.']"
-18.71932,3.4274886,-4.9934244,19.514748,25181191262013,18_119.12.6.2013,R25,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR JULIO CESAR NUNES DAMASCENO, matricula 263.066-4, para exercer o Cargo \nem Comissao, Simbolo DFA-14, de Assessor, da Gerencia de Desenvolvimento e Tecnologia, da \nSubsecretaria de Novas Midias, da Coordenadoria de Comunicacao para a Copa, da Secretaria \nde Estado Extraordinaria da Copa 2014, da Governadoria do Distrito Federal.']"
-17.598017,3.2934334,-4.651159,18.423407,26181191262013,18_119.12.6.2013,R26,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR MARIA HELENA BISPO DA PAZ para exercer o Cargo em Comissao, Simbolo \nDFA-14, de Assessor, da Coordenadoria de Comunicacao para a Copa, da Secretaria de Estado \nExtraordinaria da Copa 2014, da Governadoria do Distrito Federal.']"
-17.763412,6.419612,-1.7841673,20.093845,76181191262013,18_119.12.6.2013,R76,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeado para outro cargo, NELSON SOUZA AGUIAR MAIA \nDE SOUSA, matricula 263.631-X, do Cargo de Natureza Especial, Simbolo CNE-06, de Gerente, \nda Gerencia de Comunicacao Internacional, da Diretoria de Atendimento, da Subsecretaria de \nComunicacao Internacional, da Coordenadoria de Comunicacao para a Copa, da Secretaria de \nEstado Extraordinaria da Copa 2014.']"
-18.882353,5.5834093,-2.940955,20.907372,77181191262013,18_119.12.6.2013,R77,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, a pedido, CASSIO MENDES BASTOS, matricula 262.591-1, do Cargo de \nNatureza Especial, Simbolo CNE-06, de Gerente, da Gerencia Internacional de Novas Mi-\ndias, da Subsecretaria de Novas Midias, da Coordenadoria de Comunicacao para a Copa, \nda Secretaria de Estado Extraordinaria da Copa 2014, da Governadoria do Distrito Federal, \na contar de 3 de junho de 2013.']"
-19.333286,5.343358,-3.4604747,21.26983,78181191262013,18_119.12.6.2013,R78,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeado para outro cargo, AILTON MESQUITA BARROS, \nmatricula 262.922-4, do Cargo de Natureza Especial, Simbolo CNE-07, de Chefe, do Nucleo \nInternacional de Novas Midias, da Gerencia Internacional de Novas Midias, da Subsecretaria \nde Novas Midias, da Coordenadoria de Comunicacao para a Copa, da Secretaria de Estado \nExtraordinaria da Copa 2014, da Governadoria do Distrito Federal.']"
-18.753672,4.0658813,-4.5795484,20.12529,79181191262013,18_119.12.6.2013,R79,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeado para outro cargo, GUILHERME DIEGO BALDI, \nmatricula 262.770-1, do Cargo em Comissao, Simbolo DFA-14, de Assessor, da Gerencia de \nDesenvolvimento e Tecnologia, da Subsecretaria de Novas Midias, da Coordenadoria de Co-\nmunicacao para a Copa, da Secretaria de Estado Extraordinaria da Copa 2014, da Governadoria \ndo Distrito Federal.']"
-18.733236,3.4925556,-4.968696,19.586592,80181191262013,18_119.12.6.2013,R80,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeado para outro cargo, JULIO CESAR NUNES DAMASCE-\nNO, matricula 263.066-4, do Cargo em Comissao, Simbolo DFA-12, de Assessor, da Gerencia \nde Desenvolvimento e Tecnologia, da Subsecretaria de Novas Midias, da Coordenadoria de \nComunicacao para a Copa, da Secretaria de Estado Extraordinaria da Copa 2014, da Governa-\ndoria do Distrito Federal.']"
-12.716147,-3.0216987,-9.804899,17.715525,83181191262013,18_119.12.6.2013,R83,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeada para outro cargo, MARIA CELINA DE CASTRO TRA-\nJANO do Cargo em Comissao, Simbolo DFG-14, de Gerente, da Gerencia de Administracao, da \nDiretoria de Administracao Geral, da Administracao Regional do Lago Sul, da Coordenadoria \ndas Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-11.597821,-3.5557923,-8.478471,19.229858,84181191262013,18_119.12.6.2013,R84,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeado para outro cargo, LINCOLN PRINCIVALLI DE AL-\nMEIDA CAMPOS do Cargo de Natureza Especial, Simbolo CNE-07, de Diretor, da Diretoria de \nAdministracao Geral, da Administracao Regional do Lago Sul, da Coordenadoria das Cidades, \nda Casa Civil, da Governadoria do Distrito Federal.']"
-12.574552,-4.165239,-9.517594,19.274008,85181191262013,18_119.12.6.2013,R85,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeado para outro cargo, ALCIDES GOMES DE ARAUJO FILHO \ndo Cargo em Comissao, Simbolo DFG-12, de Chefe do Nucleo de Material, Patrimonio e Proprios, \nda Gerencia de Administracao, da Diretoria de Administracao Geral, da Administracao Regional \ndo Lago Sul, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-15.417355,-3.0512052,-11.7839155,19.151659,86181191262013,18_119.12.6.2013,R86,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeada para outro cargo, ELIANE DE ARAUJO LINS GUEDES \ndo Cargo em Comissao, Simbolo DFA-11, de Assessor, do Gabinete, da Administracao Regional \ndo Lago Sul, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-14.762514,-3.5339346,-11.516992,18.327002,87181191262013,18_119.12.6.2013,R87,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeada para outro cargo, ALINE DE PIERI do Cargo em Co-\nmissao, Simbolo DFA-14, de Assessor, do Gabinete, da Administracao Regional do Lago Sul, \nda Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-13.927963,-3.116254,-10.96107,17.630571,88181191262013,18_119.12.6.2013,R88,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeada para outro cargo, BRUNA MARIA SOARES NEVES \ndo Cargo em Comissao, Simbolo DFA-08, de Assistente, da Gerencia de Administracao, da \nDiretoria de Administracao Geral, da Administracao Regional do Lago Sul, da Coordenadoria \ndas Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-14.104901,-6.404068,-8.537534,14.266413,89181191262013,18_119.12.6.2013,R89,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeada para outro cargo, CRISTIANE DE SOUZA CAR-\nVALHO do Cargo em Comissao, Simbolo DFG-12, de Chefe do Nucleo de Apoio a Feiras, \nQuiosques e Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, \nda Administracao Regional do Lago Sul, da Coordenadoria das Cidades, da Casa Civil, da \nGovernadoria do Distrito Federal.']"
-17.512857,-5.8311353,-11.090948,21.424519,90181191262013,18_119.12.6.2013,R90,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeada para outro cargo, ANA CARLA CARVALHO MONTE-\nNEGRO BARROS do Cargo em Comissao, Simbolo DFG-14, de Gerente, da Gerencia de Exe-\ncucao de Obras, Conservacao e Manutencao, da Diretoria de Obras, da Administracao Regional \ndo Lago Sul, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-13.514887,-2.1873088,-10.507178,16.473152,91181191262013,18_119.12.6.2013,R91,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeada para outro cargo, MARIA MARLI DOS SANTOS SILVA \ndo Cargo em Comissao, Simbolo DFA-11, de Assessor, da Diretoria de Administracao Geral, \nda Administracao Regional de Sobradinho II, da Coordenadoria das Cidades, da Casa Civil da \nGovernadoria do Distrito Federal.']"
-12.354448,-2.7040443,-9.761444,17.643944,27181191262013,18_119.12.6.2013,R27,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR MARIA CELINA DE CASTRO TRAJANO para exercer o Cargo de Natureza Espe-\ncial, Simbolo CNE-07, de Diretor da Diretoria de Administracao Geral, da Administracao Regional \ndo Lago Sul, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-11.705152,-3.98567,-8.661734,19.261023,28181191262013,18_119.12.6.2013,R28,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR LINCOLN PRINCIVALLI DE ALMEIDA CAMPOS para exercer o Cargo em Co-\nmissao, Simbolo DFG-12, de Chefe do Nucleo de Material, Patrimonio e Proprios, da Gerencia \nde Administracao, da Diretoria de Administracao Geral, da Administracao Regional do Lago Sul, \nda Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-12.890007,-4.0877323,-9.8373995,19.135538,29181191262013,18_119.12.6.2013,R29,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR ALCIDES GOMES DE ARAUJO FILHO para exercer o Cargo em Comissao, \nSimbolo DFG-14, de Gerente, da Gerencia de Administracao, da Diretoria de Administracao \nGeral, da Administracao Regional do Lago Sul, da Coordenadoria das Cidades, da Casa Civil, \nda Governadoria do Distrito Federal.']"
-15.516811,-2.9471908,-11.87167,19.223528,30181191262013,18_119.12.6.2013,R30,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR ELIANE DE ARAUJO LINS GUEDES para exercer o Cargo em Comissao, Simbolo \nDFA-14, de Assessor, do Gabinete, da Administracao Regional do Lago Sul, da Coordenadoria \ndas Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-14.112324,-6.713995,-8.781613,14.0736475,31181191262013,18_119.12.6.2013,R31,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR ALINE DE PIERI para exercer o Cargo em Comissao, Simbolo DFG-12, de Chefe do \nNucleo de Apoio a Feiras, Quiosques e Bancas de Jornal, da Gerencia de Servicos Publicos, da \nDiretoria de Servicos, da Administracao Regional do Lago Sul, da Coordenadoria das Cidades, \nda Casa Civil, da Governadoria do Distrito Federal.']"
-14.345879,-2.7692218,-11.510382,17.456364,32181191262013,18_119.12.6.2013,R32,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR BRUNA MARIA SOARES NEVES para exercer o Cargo em Comissao, Simbolo \nDFA-11, de Assessor do Gabinete, da Administracao Regional do Lago Sul, da Coordenadoria \ndas Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-18.16553,-4.9952364,-12.243999,21.698275,33181191262013,18_119.12.6.2013,R33,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR CRISTIANE DE SOUZA CARVALHO para o Cargo em Comissao, Simbolo DFA-\n06, de Assistente do Nucleo de Conservacao de Proprios da Gerencia de Execucao de Obras, \nConservacao e Manutencao da Diretoria de Obras, da Administracao Regional do Lago Sul, da \nCoordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-16.953243,-6.3686666,-10.362852,21.156729,34181191262013,18_119.12.6.2013,R34,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR ANA CARLA CARVALHO MONTENEGRO BARROS para exercer o Cargo em \nComissao, Simbolo DFG-05, de Encarregado, do Nucleo de Licenciamento de Atividades Eco-\nnomicas, da Gerencia de Licenciamento, da Diretoria de Obras, da Administracao Regional do \nLago Sul, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-18.056635,-5.547185,-11.59083,21.838663,35181191262013,18_119.12.6.2013,R35,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR JOAO NETO DE ARAUJO para exercer o Cargo em Comissao, Simbolo DFG-14, \nde Gerente, da Gerencia de Execucao de Obras, Conservacao e Manutencao, da Diretoria de \nObras, da Administracao Regional do Lago Sul, da Coordenadoria das Cidades, da Casa Civil, \nda Governadoria do Distrito Federal.']"
-13.675376,-3.8493392,-10.522369,18.63873,36181191262013,18_119.12.6.2013,R36,khalil_carsten,Ato_Nomeacao_Comissionado,"['NOMEAR FRANCISCA DAS CHAGAS FREIRE DE MENEZES para exercer o Cargo em \nComissao, Simbolo DFA-08, de Assistente, da Gerencia de Administracao, da Diretoria de Ad-\nministracao Geral, da Administracao Regional do Lago Sul, da Coordenadoria das Cidades, da \nCasa Civil, da Governadoria do Distrito Federal.']"
-4.204112,-0.65160775,-9.61503,12.254041,1181191262013,18_119.12.6.2013,R1,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 16 de maio de 2013, publicado no DODF no 100, de 17 \nde maio de 2013, pagina 13, o ato que nomeou CLEIDE MARIANA TONACIO para exercer \no Cargo em Comissao, Simbolo DFG-06, de Encarregado, do Nucleo de Apoio a Quiosques e \nBancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao \nRegional da Candangolandia, da Coordenadoria das Cidades, da Casa Civil, da Governadoria \ndo Distrito Federal.']"
-3.5023685,5.4040303,-17.817904,5.1261573,2181191262013,18_119.12.6.2013,R2,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de \n11 de junho de 2013, pagina 17, o ato que exonerou o ST QBMG-01 EBENEZER DA COSTA \nAQUINO do Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, da Adminis-\ntracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da Governadoria \ndo Distrito Federal, em razao de interesse de seguranca publica, conforme preceitua o art. 21,  \n1o item 7, do Decreto no 88.777, de 30 de setembro de 1983 (R-200), alterado pelo Decreto no \n6.745, de 19 de janeiro de 2009.']"
-6.727342,6.1685376,-6.461167,5.4961104,3181191262013,18_119.12.6.2013,R3,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de \n11 de junho de 2013, pagina 17, o ato que exonerou por estar sendo nomeado para outro cargo \nMODESTO ANTONIO ALVES DE MENDONCA do Cargo de Natureza Especial, Simbolo \nCNE-07, de Assessor Especial, do Gabinete, da Secretaria de Estado da Micro e Pequena Empresa \ne Economia Solidaria do Distrito Federal.']"
-6.0060034,3.7294757,-8.826127,5.937522,4181191262013,18_119.12.6.2013,R4,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de \n11 de junho de 2013, pagina 17, o ato que nomeou MODESTO ANTONIO ALVES DE MEN-\nDONCA para exercer o Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, \nda Administracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da \nGovernadoria do Distrito Federal.']"
-4.204112,-0.65160775,-9.61503,12.254041,6181191262013,18_119.12.6.2013,R6,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 16 de maio de 2013, publicado no DODF no 100, de 17 \nde maio de 2013, pagina 13, o ato que nomeou CLEIDE MARIANA TONACIO para exercer \no Cargo em Comissao, Simbolo DFG-06, de Encarregado, do Nucleo de Apoio a Quiosques e \nBancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao \nRegional da Candangolandia, da Coordenadoria das Cidades, da Casa Civil, da Governadoria \ndo Distrito Federal.']"
-3.5023685,5.4040303,-17.817904,5.1261573,7181191262013,18_119.12.6.2013,R7,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de \n11 de junho de 2013, pagina 17, o ato que exonerou o ST QBMG-01 EBENEZER DA COSTA \nAQUINO do Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, da Adminis-\ntracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da Governadoria \ndo Distrito Federal, em razao de interesse de seguranca publica, conforme preceitua o art. 21,  \n1o item 7, do Decreto no 88.777, de 30 de setembro de 1983 (R-200), alterado pelo Decreto no \n6.745, de 19 de janeiro de 2009.']"
-6.727342,6.1685376,-6.461167,5.4961104,8181191262013,18_119.12.6.2013,R8,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de \n11 de junho de 2013, pagina 17, o ato que exonerou por estar sendo nomeado para outro cargo \nMODESTO ANTONIO ALVES DE MENDONCA do Cargo de Natureza Especial, Simbolo \nCNE-07, de Assessor Especial, do Gabinete, da Secretaria de Estado da Micro e Pequena Empresa \ne Economia Solidaria do Distrito Federal.']"
-5.9299145,3.5537095,-8.503344,6.156822,9181191262013,18_119.12.6.2013,R9,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de \n11 de junho de 2013, pagina 17, o ato que nomeou MODESTO ANTONIO ALVES DE MEN-\nDONCA para exercer o Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, \nda Administracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da \nGovernadoria do Distrito Federal.']"
-4.2041106,-0.6516076,-9.61503,12.254041,11181191262013,18_119.12.6.2013,R11,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 16 de maio de 2013, publicado no DODF no 100, de 17 \nde maio de 2013, pagina 13, o ato que nomeou CLEIDE MARIANA TONACIO para exercer \no Cargo em Comissao, Simbolo DFG-06, de Encarregado, do Nucleo de Apoio a Quiosques e \nBancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao \nRegional da Candangolandia, da Coordenadoria das Cidades, da Casa Civil, da Governadoria \ndo Distrito Federal.']"
-3.5600593,5.2262697,-17.486677,5.2565436,12181191262013,18_119.12.6.2013,R12,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de \n11 de junho de 2013, pagina 17, o ato que exonerou o ST QBMG-01 EBENEZER DA COSTA \nAQUINO do Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, da Adminis-\ntracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da Governadoria \ndo Distrito Federal, em razao de interesse de seguranca publica, conforme preceitua o art. 21,  \n1o item 7, do Decreto no 88.777, de 30 de setembro de 1983 (R-200), alterado pelo Decreto no \n6.745, de 19 de janeiro de 2009.']"
-6.7417374,5.875571,-6.1395044,5.2342877,13181191262013,18_119.12.6.2013,R13,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de \n11 de junho de 2013, pagina 17, o ato que exonerou por estar sendo nomeado para outro cargo \nMODESTO ANTONIO ALVES DE MENDONCA do Cargo de Natureza Especial, Simbolo \nCNE-07, de Assessor Especial, do Gabinete, da Secretaria de Estado da Micro e Pequena Empresa \ne Economia Solidaria do Distrito Federal.']"
-5.9313216,3.5642662,-8.592096,5.848479,14181191262013,18_119.12.6.2013,R14,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de \n11 de junho de 2013, pagina 17, o ato que nomeou MODESTO ANTONIO ALVES DE MEN-\nDONCA para exercer o Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, \nda Administracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da \nGovernadoria do Distrito Federal.']"
